,index,timestamp,interval_kWh,weekday,temp,hour,hour_before,feels_like,workday,season,pressure,humidity,sunrise_pst,sunset_pst,Sunlight,sunlight_No,sunlight_Yes,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
6769,6769,2021-02-05 01:00:00,4.16,4,277.92,1,278.69,277.92,1,Winter,1024.0,79.0,08:10:29.000000,18:39:34.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6770,6770,2021-02-05 02:00:00,4.0,4,277.27,2,277.92,277.27,1,Winter,1024.0,84.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6771,6771,2021-02-05 03:00:00,4.0,4,276.95,3,277.27,275.73,1,Winter,1024.0,83.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6772,6772,2021-02-05 04:00:00,3.84,4,276.38,4,276.95,276.38,1,Winter,1023.0,77.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6773,6773,2021-02-05 05:00:00,4.0,4,276.51,5,276.38,276.51,1,Winter,1023.0,77.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6774,6774,2021-02-05 06:00:00,3.92,4,275.03,6,276.51,275.03,1,Winter,1024.0,96.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6775,6775,2021-02-05 07:00:00,2.48,4,273.77,7,275.03,273.77,1,Winter,1023.0,92.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6776,6776,2021-02-05 08:00:00,2.48,4,273.37,8,273.77,273.37,1,Winter,1024.0,97.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6777,6777,2021-02-05 09:00:00,2.3200000000000003,4,275.61,9,273.37,275.61,1,Winter,1024.0,64.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6778,6778,2021-02-05 10:00:00,2.4,4,280.17,10,275.61,280.17,1,Winter,1024.0,74.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6779,6779,2021-02-05 11:00:00,3.2,4,283.24,11,280.17,282.18,1,Winter,1024.0,72.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6780,6780,2021-02-05 12:00:00,3.2,4,286.18,12,283.24,285.24,1,Winter,1024.0,65.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6781,6781,2021-02-05 13:00:00,3.2,4,288.73,13,286.18,287.83,1,Winter,1023.0,57.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6782,6782,2021-02-05 14:00:00,3.84,4,290.8,14,288.73,289.9,1,Winter,1022.0,49.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6783,6783,2021-02-05 15:00:00,4.0,4,292.06,15,290.8,291.26,1,Winter,1021.0,48.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6784,6784,2021-02-05 16:00:00,3.6,4,292.46,16,292.06,291.7,1,Winter,1020.0,48.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6785,6785,2021-02-05 17:00:00,3.68,4,291.44,17,292.46,290.68,1,Winter,1020.0,52.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
6786,6786,2021-02-05 18:00:00,5.12,4,289.2,18,291.44,288.38,1,Winter,1019.0,58.0,08:10:29.000000,18:39:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
6787,6787,2021-02-05 19:00:00,5.12,4,286.37,19,289.2,285.5,1,Winter,1019.0,67.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
6788,6788,2021-02-05 20:00:00,4.720000000000001,4,283.93,20,286.37,283.02,1,Winter,1020.0,75.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
6789,6789,2021-02-05 21:00:00,4.5600000000000005,4,282.32,21,283.93,282.32,1,Winter,1020.0,78.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0
6790,6790,2021-02-05 22:00:00,4.24,4,281.19,22,282.32,281.19,1,Winter,1020.0,82.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
6791,6791,2021-02-05 23:00:00,4.32,4,280.38,23,281.19,278.62,1,Winter,1020.0,80.0,08:10:29.000000,18:39:34.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
6792,6792,2021-02-06 00:00:00,4.16,5,280.44,0,280.38,279.09,0,Winter,1020.0,81.0,08:09:29.000000,18:40:42.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6793,6793,2021-02-06 01:00:00,4.16,5,281.37,1,280.44,281.37,0,Winter,1020.0,84.0,08:09:29.000000,18:40:42.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6794,6794,2021-02-06 02:00:00,4.08,5,281.36,2,281.37,281.36,0,Winter,1019.0,77.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6795,6795,2021-02-06 03:00:00,4.0,5,279.96,3,281.36,278.53,0,Winter,1020.0,68.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6796,6796,2021-02-06 04:00:00,4.0,5,278.09,4,279.96,277.03,0,Winter,1020.0,76.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6797,6797,2021-02-06 05:00:00,4.0,5,278.22,5,278.09,276.5,0,Winter,1019.0,72.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6798,6798,2021-02-06 06:00:00,3.92,5,276.37,6,278.22,276.37,0,Winter,1020.0,95.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6799,6799,2021-02-06 07:00:00,2.56,5,275.63,7,276.37,275.63,0,Winter,1020.0,95.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6800,6800,2021-02-06 08:00:00,2.16,5,275.46,8,275.63,275.46,0,Winter,1020.0,95.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6801,6801,2021-02-06 09:00:00,2.16,5,277.34,9,275.46,276.17,0,Winter,1020.0,67.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6802,6802,2021-02-06 10:00:00,2.24,5,281.25,10,277.34,280.63,0,Winter,1020.0,72.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6803,6803,2021-02-06 11:00:00,2.72,5,284.95,11,281.25,284.04,0,Winter,1020.0,71.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6804,6804,2021-02-06 12:00:00,2.96,5,288.18,12,284.95,287.31,0,Winter,1020.0,60.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6805,6805,2021-02-06 13:00:00,2.96,5,290.47,13,288.18,289.64,0,Winter,1019.0,53.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6806,6806,2021-02-06 14:00:00,2.64,5,292.44,14,290.47,291.65,0,Winter,1018.0,47.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6807,6807,2021-02-06 15:00:00,3.44,5,294.01,15,292.44,293.3,0,Winter,1017.0,44.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6808,6808,2021-02-06 16:00:00,3.92,5,294.5,16,294.01,293.81,0,Winter,1017.0,43.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6809,6809,2021-02-06 17:00:00,3.84,5,292.61,17,294.5,291.97,0,Winter,1017.0,52.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
6810,6810,2021-02-06 18:00:00,5.12,5,290.48,18,292.61,289.68,0,Winter,1016.0,54.0,08:09:29.000000,18:40:42.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
6811,6811,2021-02-06 19:00:00,5.04,5,287.39,19,290.48,286.57,0,Winter,1016.0,65.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0
6812,6812,2021-02-06 20:00:00,4.48,5,284.87,20,287.39,284.0,0,Winter,1016.0,73.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0
6813,6813,2021-02-06 21:00:00,4.4,5,283.45,21,284.87,282.52,0,Winter,1017.0,76.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0
6814,6814,2021-02-06 22:00:00,4.4,5,282.35,22,283.45,282.35,0,Winter,1017.0,78.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0
6815,6815,2021-02-06 23:00:00,4.4,5,281.5,23,282.35,281.5,0,Winter,1017.0,81.0,08:09:29.000000,18:40:42.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
6816,6816,2021-02-07 00:00:00,4.24,6,280.65,0,281.5,280.65,0,Winter,1017.0,83.0,08:08:27.000000,18:41:50.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6817,6817,2021-02-07 01:00:00,4.16,6,279.97,1,280.65,279.17,0,Winter,1017.0,81.0,08:08:27.000000,18:41:50.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6818,6818,2021-02-07 02:00:00,4.08,6,279.01,2,279.97,279.01,0,Winter,1017.0,78.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6819,6819,2021-02-07 03:00:00,4.0,6,278.99,3,279.01,278.99,0,Winter,1017.0,81.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6820,6820,2021-02-07 04:00:00,4.0,6,276.97,4,278.99,275.75,0,Winter,1017.0,95.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6821,6821,2021-02-07 05:00:00,4.0,6,276.78,5,276.97,276.78,0,Winter,1016.0,96.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6822,6822,2021-02-07 06:00:00,4.0,6,276.03,6,276.78,274.68,0,Winter,1016.0,96.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6823,6823,2021-02-07 07:00:00,2.48,6,275.08,7,276.03,273.6,0,Winter,1017.0,98.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6824,6824,2021-02-07 08:00:00,2.0,6,274.84,8,275.08,274.84,0,Winter,1017.0,97.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6825,6825,2021-02-07 09:00:00,2.24,6,274.95,9,274.84,274.95,0,Winter,1017.0,98.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6826,6826,2021-02-07 10:00:00,2.96,6,281.52,10,274.95,281.52,0,Winter,1017.0,68.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6827,6827,2021-02-07 11:00:00,2.64,6,284.88,11,281.52,284.04,0,Winter,1016.0,74.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6828,6828,2021-02-07 12:00:00,3.2,6,288.14,12,284.88,287.29,0,Winter,1016.0,61.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6829,6829,2021-02-07 13:00:00,2.72,6,289.99,13,288.14,289.17,0,Winter,1015.0,55.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6830,6830,2021-02-07 14:00:00,2.88,6,291.73,14,289.99,290.9,0,Winter,1014.0,48.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6831,6831,2021-02-07 15:00:00,2.64,6,293.24,15,291.73,292.45,0,Winter,1014.0,44.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6832,6832,2021-02-07 16:00:00,2.56,6,293.28,16,293.24,292.52,0,Winter,1013.0,45.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6833,6833,2021-02-07 17:00:00,3.28,6,292.29,17,293.28,291.62,0,Winter,1013.0,52.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
6834,6834,2021-02-07 18:00:00,4.88,6,289.96,18,292.29,289.21,0,Winter,1013.0,58.0,08:08:27.000000,18:41:50.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
6835,6835,2021-02-07 19:00:00,4.640000000000001,6,286.46,19,289.96,285.62,0,Winter,1013.0,68.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0
6836,6836,2021-02-07 20:00:00,4.48,6,284.16,20,286.46,283.27,0,Winter,1013.0,75.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0
6837,6837,2021-02-07 21:00:00,4.4,6,282.59,21,284.16,282.59,0,Winter,1013.0,79.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0
6838,6838,2021-02-07 22:00:00,4.48,6,281.02,22,282.59,281.02,0,Winter,1013.0,80.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0
6839,6839,2021-02-07 23:00:00,4.4,6,280.28,23,281.02,280.28,0,Winter,1013.0,80.0,08:08:27.000000,18:41:50.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
6840,6840,2021-02-08 00:00:00,4.08,0,279.58,0,280.28,279.58,1,Winter,1014.0,82.0,08:07:24.000000,18:42:58.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6841,6841,2021-02-08 01:00:00,4.0,0,277.25,1,279.58,277.25,1,Winter,1014.0,96.0,08:07:24.000000,18:42:58.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6842,6842,2021-02-08 02:00:00,4.0,0,278.11,2,277.25,278.11,1,Winter,1014.0,77.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6843,6843,2021-02-08 03:00:00,3.84,0,277.81,3,278.11,277.81,1,Winter,1014.0,76.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6844,6844,2021-02-08 04:00:00,3.92,0,275.35,4,277.81,275.35,1,Winter,1014.0,92.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6845,6845,2021-02-08 05:00:00,3.92,0,273.94,5,275.35,273.94,1,Winter,1014.0,100.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6846,6846,2021-02-08 06:00:00,4.08,0,273.94,6,273.94,273.94,1,Winter,1014.0,100.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6847,6847,2021-02-08 07:00:00,2.56,0,273.94,7,273.94,273.94,1,Winter,1015.0,94.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6848,6848,2021-02-08 08:00:00,2.16,0,273.16,8,273.94,271.41,1,Winter,1015.0,100.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6849,6849,2021-02-08 09:00:00,2.48,0,273.94,9,273.16,273.94,1,Winter,1015.0,100.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6850,6850,2021-02-08 10:00:00,2.72,0,278.85,10,273.94,278.85,1,Winter,1015.0,56.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6851,6851,2021-02-08 11:00:00,3.2,0,281.64,11,278.85,281.08,1,Winter,1016.0,52.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6852,6852,2021-02-08 12:00:00,3.12,0,285.0,12,281.64,283.81,1,Winter,1015.0,60.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6853,6853,2021-02-08 13:00:00,3.76,0,287.53,13,285.0,286.67,1,Winter,1014.0,63.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6854,6854,2021-02-08 14:00:00,3.92,0,288.87,14,287.53,288.09,1,Winter,1014.0,61.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6855,6855,2021-02-08 15:00:00,4.08,0,288.83,15,288.87,288.07,1,Winter,1014.0,62.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6856,6856,2021-02-08 16:00:00,3.92,0,289.09,16,288.83,288.44,1,Winter,1013.0,65.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6857,6857,2021-02-08 17:00:00,4.08,0,287.65,17,289.09,287.01,1,Winter,1013.0,71.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
6858,6858,2021-02-08 18:00:00,5.44,0,286.33,18,287.65,285.64,1,Winter,1014.0,74.0,08:07:24.000000,18:42:58.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
6859,6859,2021-02-08 19:00:00,5.2,0,285.3,19,286.33,284.56,1,Winter,1014.0,76.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
6860,6860,2021-02-08 20:00:00,4.72,0,284.59,20,285.3,283.83,1,Winter,1014.0,78.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
6861,6861,2021-02-08 21:00:00,4.48,0,284.1,21,284.59,283.29,1,Winter,1015.0,78.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0
6862,6862,2021-02-08 22:00:00,4.5600000000000005,0,284.17,22,284.1,283.36,1,Winter,1014.0,78.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
6863,6863,2021-02-08 23:00:00,4.32,0,283.75,23,284.17,282.93,1,Winter,1014.0,79.0,08:07:24.000000,18:42:58.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
6864,6864,2021-02-09 00:00:00,4.16,1,283.61,0,283.75,282.77,1,Winter,1015.0,79.0,08:06:19.000000,18:44:05.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
6865,6865,2021-02-09 01:00:00,4.24,1,283.01,1,283.61,282.64,1,Winter,1015.0,79.0,08:06:19.000000,18:44:05.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
