,index,Unnamed: 0,timestamp,hour,date,interval_kWh,weekday,temp,pressure,humidity,wind_speed,wind_deg,sunrise_pst,sunset_pst,workday,season,Sunlight,hour_before,sunlight_No,sunlight_Yes,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
12829,3534,3534,2021-09-20 19:00:00,19,2021-09-20,28.0,0,296.58,1014.0,34.0,1.54,310.0,06:55:45,19:11:45,1,Fall,Yes,300.64,0,1,0,1,1,0,0,0
12830,3535,3535,2021-09-20 20:00:00,20,2021-09-20,33.24,0,293.48,1014.0,39.0,1.54,350.0,06:55:45,19:11:45,1,Fall,No,296.58,1,0,0,1,1,0,0,0
12831,3536,3536,2021-09-20 21:00:00,21,2021-09-20,28.64,0,292.5,1014.0,43.0,2.06,350.0,06:55:45,19:11:45,1,Fall,No,293.48,1,0,0,1,1,0,0,0
12832,3537,3537,2021-09-20 22:00:00,22,2021-09-20,26.92,0,291.1,1014.0,47.0,0.0,0.0,06:55:45,19:11:45,1,Fall,No,292.5,1,0,0,1,1,0,0,0
12833,3538,3538,2021-09-20 23:00:00,23,2021-09-20,26.88,0,289.69,1014.0,51.0,0.0,0.0,06:55:45,19:11:45,1,Fall,No,291.1,1,0,0,1,1,0,0,0
12834,3539,3539,2021-09-21 00:00:00,0,2021-09-21,26.24,1,289.89,1015.0,53.0,0.0,0.0,06:56:38,19:10:10,1,Fall,No,289.69,1,0,0,1,1,0,0,0
12835,3540,3540,2021-09-21 01:00:00,1,2021-09-21,26.12,1,288.44,1015.0,57.0,2.57,280.0,06:56:38,19:10:10,1,Fall,No,289.89,1,0,0,1,1,0,0,0
12836,3541,3541,2021-09-21 02:00:00,2,2021-09-21,26.64,1,287.53,1016.0,61.0,0.0,0.0,06:56:38,19:10:10,1,Fall,No,288.44,1,0,0,1,1,0,0,0
12837,3542,3542,2021-09-21 03:00:00,3,2021-09-21,26.2,1,285.16,1016.0,64.0,0.0,0.0,06:56:38,19:10:10,1,Fall,No,287.53,1,0,0,1,1,0,0,0
12838,3543,3543,2021-09-21 04:00:00,4,2021-09-21,26.04,1,285.1,1016.0,64.0,0.0,0.0,06:56:38,19:10:10,1,Fall,No,285.16,1,0,0,1,1,0,0,0
12839,3544,3544,2021-09-21 05:00:00,5,2021-09-21,26.72,1,285.03,1017.0,64.0,0.0,0.0,06:56:38,19:10:10,1,Fall,No,285.1,1,0,0,1,1,0,0,0
12840,3545,3545,2021-09-21 06:00:00,6,2021-09-21,26.12,1,283.66,1017.0,73.0,0.0,0.0,06:56:38,19:10:10,1,Fall,No,285.03,1,0,0,1,1,0,0,0
12841,3546,3546,2021-09-21 07:00:00,7,2021-09-21,20.44,1,284.01,1018.0,72.0,0.0,0.0,06:56:38,19:10:10,1,Fall,Yes,283.66,0,1,0,1,1,0,0,0
12842,3547,3547,2021-09-21 08:00:00,8,2021-09-21,20.76,1,283.22,1018.0,80.0,0.0,0.0,06:56:38,19:10:10,1,Fall,Yes,284.01,0,1,0,1,1,0,0,0
12843,3548,3548,2021-09-21 09:00:00,9,2021-09-21,22.76,1,292.53,1019.0,45.0,0.0,0.0,06:56:38,19:10:10,1,Fall,Yes,283.22,0,1,0,1,1,0,0,0
12844,3549,3549,2021-09-21 10:00:00,10,2021-09-21,22.16,1,295.89,1019.0,42.0,0.45,23.0,06:56:38,19:10:10,1,Fall,Yes,292.53,0,1,0,1,1,0,0,0
12845,3550,3550,2021-09-21 11:00:00,11,2021-09-21,24.44,1,301.66,1018.0,31.0,1.79,38.0,06:56:38,19:10:10,1,Fall,Yes,295.89,0,1,0,1,1,0,0,0
12846,3551,3551,2021-09-21 12:00:00,12,2021-09-21,24.0,1,304.52,1017.0,26.0,0.89,79.0,06:56:38,19:10:10,1,Fall,Yes,301.66,0,1,0,1,1,0,0,0
12847,3552,3552,2021-09-21 13:00:00,13,2021-09-21,30.0,1,306.74,1017.0,23.0,1.34,221.0,06:56:38,19:10:10,1,Fall,Yes,304.52,0,1,0,1,1,0,0,0
12848,3553,3553,2021-09-21 14:00:00,14,2021-09-21,36.28,1,307.92,1017.0,20.0,0.45,62.0,06:56:38,19:10:10,1,Fall,Yes,306.74,0,1,0,1,1,0,0,0
12849,3554,3554,2021-09-21 15:00:00,15,2021-09-21,36.88,1,308.48,1016.0,20.0,0.89,58.0,06:56:38,19:10:10,1,Fall,Yes,307.92,0,1,0,1,1,0,0,0
12850,3555,3555,2021-09-21 16:00:00,16,2021-09-21,37.2,1,308.65,1016.0,19.0,0.89,130.0,06:56:38,19:10:10,1,Fall,Yes,308.48,0,1,0,1,1,0,0,0
12851,3556,3556,2021-09-21 17:00:00,17,2021-09-21,32.88,1,307.23,1015.0,24.0,4.63,280.0,06:56:38,19:10:10,1,Fall,Yes,308.65,0,1,0,1,1,0,0,0
12852,3557,3557,2021-09-21 18:00:00,18,2021-09-21,25.04,1,303.97,1016.0,29.0,1.79,268.0,06:56:38,19:10:10,1,Fall,Yes,307.23,0,1,0,1,1,0,0,0
12853,3558,3558,2021-09-21 19:00:00,19,2021-09-21,33.44,1,299.41,1018.0,38.0,4.63,290.0,06:56:38,19:10:10,1,Fall,Yes,303.97,0,1,0,1,1,0,0,0
12854,3559,3559,2021-09-21 20:00:00,20,2021-09-21,32.92,1,296.08,1018.0,47.0,0.0,0.0,06:56:38,19:10:10,1,Fall,No,299.41,1,0,0,1,1,0,0,0
12855,3560,3560,2021-09-21 21:00:00,21,2021-09-21,30.6,1,294.2,1017.0,58.0,0.89,235.0,06:56:38,19:10:10,1,Fall,No,296.08,1,0,0,1,1,0,0,0
12856,3561,3561,2021-09-21 22:00:00,22,2021-09-21,28.96,1,292.17,1018.0,69.0,0.89,279.0,06:56:38,19:10:10,1,Fall,No,294.2,1,0,0,1,1,0,0,0
12857,3562,3562,2021-09-21 23:00:00,23,2021-09-21,26.56,1,290.96,1018.0,76.0,0.89,255.0,06:56:38,19:10:10,1,Fall,No,292.17,1,0,0,1,1,0,0,0
12858,3563,3563,2021-09-22 00:00:00,0,2021-09-22,27.0,2,290.3,1018.0,81.0,2.06,280.0,06:57:30,19:08:35,1,Fall,No,290.96,1,0,0,1,1,0,0,0
12859,3564,3564,2021-09-22 01:00:00,1,2021-09-22,26.48,2,289.28,1018.0,81.0,1.54,280.0,06:57:30,19:08:35,1,Fall,No,290.3,1,0,0,1,1,0,0,0
12860,3565,3565,2021-09-22 02:00:00,2,2021-09-22,26.72,2,288.64,1018.0,83.0,0.0,0.0,06:57:30,19:08:35,1,Fall,No,289.28,1,0,0,1,1,0,0,0
12861,3566,3566,2021-09-22 03:00:00,3,2021-09-22,26.4,2,287.74,1017.0,83.0,0.0,0.0,06:57:30,19:08:35,1,Fall,No,288.64,1,0,0,1,1,0,0,0
12862,3567,3567,2021-09-22 04:00:00,4,2021-09-22,26.2,2,287.36,1018.0,86.0,2.06,290.0,06:57:30,19:08:35,1,Fall,No,287.74,1,0,0,1,1,0,0,0
12863,3568,3568,2021-09-22 05:00:00,5,2021-09-22,26.72,2,287.07,1018.0,89.0,0.45,265.0,06:57:30,19:08:35,1,Fall,No,287.36,1,0,0,1,1,0,0,0
12864,3569,3569,2021-09-22 06:00:00,6,2021-09-22,26.52,2,286.46,1018.0,92.0,1.54,280.0,06:57:30,19:08:35,1,Fall,No,287.07,1,0,0,1,1,0,0,0
12865,3570,3570,2021-09-22 07:00:00,7,2021-09-22,21.32,2,286.27,1017.0,89.0,2.4,224.0,06:57:30,19:08:35,1,Fall,Yes,286.46,0,1,0,1,1,0,0,0
12866,3571,3571,2021-09-22 08:00:00,8,2021-09-22,21.84,2,288.44,1019.0,66.0,2.4,224.0,06:57:30,19:08:35,1,Fall,Yes,286.27,0,1,0,1,1,0,0,0
12867,3572,3572,2021-09-22 09:00:00,9,2021-09-22,23.880000000000003,2,290.67,1020.0,69.0,2.06,0.0,06:57:30,19:08:35,1,Fall,Yes,288.44,0,1,0,1,1,0,0,0
12868,3573,3573,2021-09-22 10:00:00,10,2021-09-22,25.08,2,296.67,1019.0,48.0,2.57,310.0,06:57:30,19:08:35,1,Fall,Yes,290.67,0,1,0,1,1,0,0,0
12869,3574,3574,2021-09-22 11:00:00,11,2021-09-22,25.48,2,298.82,1019.0,41.0,2.57,280.0,06:57:30,19:08:35,1,Fall,Yes,296.67,0,1,0,1,1,0,0,0
12870,3575,3575,2021-09-22 12:00:00,12,2021-09-22,28.92,2,301.37,1018.0,37.0,4.12,280.0,06:57:30,19:08:35,1,Fall,Yes,298.82,0,1,0,1,1,0,0,0
12871,3576,3576,2021-09-22 13:00:00,13,2021-09-22,34.4,2,302.67,1017.0,33.0,0.45,295.0,06:57:30,19:08:35,1,Fall,Yes,301.37,0,1,0,1,1,0,0,0
12872,3577,3577,2021-09-22 14:00:00,14,2021-09-22,29.52,2,303.09,1018.0,30.0,5.14,260.0,06:57:30,19:08:35,1,Fall,Yes,302.67,0,1,0,1,1,0,0,0
12873,3578,3578,2021-09-22 15:00:00,15,2021-09-22,36.72,2,303.61,1016.0,31.0,0.45,251.0,06:57:30,19:08:35,1,Fall,Yes,303.09,0,1,0,1,1,0,0,0
12874,3579,3579,2021-09-22 16:00:00,16,2021-09-22,37.96,2,303.02,1015.0,31.0,0.45,285.0,06:57:30,19:08:35,1,Fall,Yes,303.61,0,1,0,1,1,0,0,0
12875,3580,3580,2021-09-22 17:00:00,17,2021-09-22,26.24,2,299.54,1015.0,38.0,1.34,230.0,06:57:30,19:08:35,1,Fall,Yes,303.02,0,1,0,1,1,0,0,0
12876,3581,3581,2021-09-22 18:00:00,18,2021-09-22,28.2,2,295.39,1015.0,52.0,2.68,281.0,06:57:30,19:08:35,1,Fall,Yes,299.54,0,1,0,1,1,0,0,0
12877,3582,3582,2021-09-22 19:00:00,19,2021-09-22,30.36,2,289.43,1015.0,78.0,0.89,272.0,06:57:30,19:08:35,1,Fall,Yes,295.39,0,1,0,1,1,0,0,0
12878,3583,3583,2021-09-22 20:00:00,20,2021-09-22,32.36,2,287.28,1015.0,86.0,0.45,306.0,06:57:30,19:08:35,1,Fall,No,289.43,1,0,0,1,1,0,0,0
12879,3584,3584,2021-09-22 21:00:00,21,2021-09-22,29.84,2,286.59,1015.0,88.0,0.45,269.0,06:57:30,19:08:35,1,Fall,No,287.28,1,0,0,1,1,0,0,0
12880,3585,3585,2021-09-22 22:00:00,22,2021-09-22,28.68,2,286.32,1015.0,90.0,3.09,300.0,06:57:30,19:08:35,1,Fall,No,286.59,1,0,0,1,1,0,0,0
12881,3586,3586,2021-09-22 23:00:00,23,2021-09-22,28.8,2,286.24,1015.0,92.0,0.89,244.0,06:57:30,19:08:35,1,Fall,No,286.32,1,0,0,1,1,0,0,0
12882,3587,3587,2021-09-23 00:00:00,0,2021-09-23,27.64,3,286.22,1015.0,92.0,0.0,0.0,06:58:23,19:07:00,1,Fall,No,286.24,1,0,0,1,1,0,0,0
12883,3588,3588,2021-09-23 01:00:00,1,2021-09-23,27.96,3,286.06,1015.0,92.0,0.0,0.0,06:58:23,19:07:00,1,Fall,No,286.22,1,0,0,1,1,0,0,0
12884,3589,3589,2021-09-23 02:00:00,2,2021-09-23,27.68,3,285.94,1015.0,92.0,0.0,0.0,06:58:23,19:07:00,1,Fall,No,286.06,1,0,0,1,1,0,0,0
12885,3590,3590,2021-09-23 03:00:00,3,2021-09-23,27.76,3,285.7,1014.0,94.0,2.06,280.0,06:58:23,19:07:00,1,Fall,No,285.94,1,0,0,1,1,0,0,0
12886,3591,3591,2021-09-23 04:00:00,4,2021-09-23,28.16,3,285.4,1014.0,94.0,0.0,0.0,06:58:23,19:07:00,1,Fall,No,285.7,1,0,0,1,1,0,0,0
12887,3592,3592,2021-09-23 05:00:00,5,2021-09-23,28.0,3,285.24,1014.0,95.0,2.06,350.0,06:58:23,19:07:00,1,Fall,No,285.4,1,0,0,1,1,0,0,0
12888,3593,3593,2021-09-23 06:00:00,6,2021-09-23,28.56,3,285.23,1014.0,96.0,0.0,0.0,06:58:23,19:07:00,1,Fall,No,285.24,1,0,0,1,1,0,0,0
12889,3594,3594,2021-09-23 07:00:00,7,2021-09-23,24.24,3,284.85,1014.0,96.0,0.0,0.0,06:58:23,19:07:00,1,Fall,Yes,285.23,0,1,0,1,1,0,0,0
12890,3595,3595,2021-09-23 08:00:00,8,2021-09-23,22.64,3,285.41,1013.0,95.0,0.0,0.0,06:58:23,19:07:00,1,Fall,Yes,284.85,0,1,0,1,1,0,0,0
12891,3596,3596,2021-09-23 09:00:00,9,2021-09-23,23.96,3,285.34,1016.0,98.0,1.54,320.0,06:58:23,19:07:00,1,Fall,Yes,285.41,0,1,0,1,1,0,0,0
12892,3597,3597,2021-09-23 10:00:00,10,2021-09-23,26.28,3,290.17,1015.0,85.0,3.6,350.0,06:58:23,19:07:00,1,Fall,Yes,285.34,0,1,0,1,1,0,0,0
12893,3598,3598,2021-09-23 11:00:00,11,2021-09-23,25.04,3,301.77,1014.0,49.0,2.06,350.0,06:58:23,19:07:00,1,Fall,Yes,290.17,0,1,0,1,1,0,0,0
12894,3599,3599,2021-09-23 12:00:00,12,2021-09-23,24.0,3,296.98,1013.0,51.0,2.06,320.0,06:58:23,19:07:00,1,Fall,Yes,301.77,0,1,0,1,1,0,0,0
12895,3600,3600,2021-09-23 13:00:00,13,2021-09-23,24.0,3,302.03,1011.0,38.0,0.0,0.0,06:58:23,19:07:00,1,Fall,Yes,296.98,0,1,0,1,1,0,0,0
12896,3601,3601,2021-09-23 14:00:00,14,2021-09-23,31.9,3,305.01,1011.0,34.0,0.45,244.0,06:58:23,19:07:00,1,Fall,Yes,302.03,0,1,0,1,1,0,0,0
12897,3602,3602,2021-09-23 15:00:00,15,2021-09-23,35.04,3,303.61,1011.0,35.0,1.34,257.0,06:58:23,19:07:00,1,Fall,Yes,305.01,0,1,0,1,1,0,0,0
12898,3603,3603,2021-09-23 16:00:00,16,2021-09-23,32.16,3,301.73,1012.0,35.0,2.24,276.0,06:58:23,19:07:00,1,Fall,Yes,303.61,0,1,0,1,1,0,0,0
12899,3604,3604,2021-09-23 17:00:00,17,2021-09-23,26.56,3,300.47,1011.0,36.0,1.79,289.0,06:58:23,19:07:00,1,Fall,Yes,301.73,0,1,0,1,1,0,0,0
12900,3605,3605,2021-09-23 18:00:00,18,2021-09-23,30.04,3,298.19,1011.0,42.0,2.06,0.0,06:58:23,19:07:00,1,Fall,Yes,300.47,0,1,0,1,1,0,0,0
12901,3606,3606,2021-09-23 19:00:00,19,2021-09-23,28.28,3,293.33,1012.0,60.0,2.06,300.0,06:58:23,19:07:00,1,Fall,Yes,298.19,0,1,0,1,1,0,0,0
12902,3607,3607,2021-09-23 20:00:00,20,2021-09-23,29.72,3,290.76,1012.0,69.0,1.54,310.0,06:58:23,19:07:00,1,Fall,No,293.33,1,0,0,1,1,0,0,0
12903,3608,3608,2021-09-23 21:00:00,21,2021-09-23,31.44,3,290.27,1010.0,71.0,0.45,266.0,06:58:23,19:07:00,1,Fall,No,290.76,1,0,0,1,1,0,0,0
12904,3609,3609,2021-09-23 22:00:00,22,2021-09-23,28.56,3,289.08,1011.0,76.0,0.45,275.0,06:58:23,19:07:00,1,Fall,No,290.27,1,0,0,1,1,0,0,0
12905,3610,3610,2021-09-23 23:00:00,23,2021-09-23,27.6,3,288.11,1011.0,80.0,1.54,0.0,06:58:23,19:07:00,1,Fall,No,289.08,1,0,0,1,1,0,0,0
12906,3611,3611,2021-09-24 00:00:00,0,2021-09-24,27.520000000000003,4,287.61,1012.0,80.0,0.0,0.0,06:59:16,19:05:26,1,Fall,No,288.11,1,0,0,1,1,0,0,0
12907,3612,3612,2021-09-24 01:00:00,1,2021-09-24,27.28,4,286.84,1012.0,81.0,0.0,0.0,06:59:16,19:05:26,1,Fall,No,287.61,1,0,0,1,1,0,0,0
12908,3613,3613,2021-09-24 02:00:00,2,2021-09-24,27.12,4,285.79,1013.0,89.0,0.0,0.0,06:59:16,19:05:26,1,Fall,No,286.84,1,0,0,1,1,0,0,0
12909,3614,3614,2021-09-24 03:00:00,3,2021-09-24,27.68,4,284.89,1013.0,89.0,0.0,0.0,06:59:16,19:05:26,1,Fall,No,285.79,1,0,0,1,1,0,0,0
12910,3615,3615,2021-09-24 04:00:00,4,2021-09-24,27.08,4,284.22,1013.0,92.0,0.0,0.0,06:59:16,19:05:26,1,Fall,No,284.89,1,0,0,1,1,0,0,0
12911,3616,3616,2021-09-24 05:00:00,5,2021-09-24,27.92,4,285.21,1013.0,94.0,0.0,0.0,06:59:16,19:05:26,1,Fall,No,284.22,1,0,0,1,1,0,0,0
12912,3617,3617,2021-09-24 06:00:00,6,2021-09-24,27.68,4,284.21,1013.0,100.0,0.0,0.0,06:59:16,19:05:26,1,Fall,No,285.21,1,0,0,1,1,0,0,0
12913,3618,3618,2021-09-24 07:00:00,7,2021-09-24,22.84,4,284.54,1013.0,96.0,0.0,0.0,06:59:16,19:05:26,1,Fall,Yes,284.21,0,1,0,1,1,0,0,0
12914,3619,3619,2021-09-24 08:00:00,8,2021-09-24,22.28,4,284.22,1014.0,100.0,1.54,300.0,06:59:16,19:05:26,1,Fall,Yes,284.54,0,1,0,1,1,0,0,0
12915,3620,3620,2021-09-24 09:00:00,9,2021-09-24,23.32,4,286.48,1014.0,92.0,1.54,0.0,06:59:16,19:05:26,1,Fall,Yes,284.22,0,1,0,1,1,0,0,0
12916,3621,3621,2021-09-24 10:00:00,10,2021-09-24,25.16,4,290.39,1014.0,76.0,2.57,290.0,06:59:16,19:05:26,1,Fall,Yes,286.48,0,1,0,1,1,0,0,0
12917,3622,3622,2021-09-24 11:00:00,11,2021-09-24,24.24,4,295.96,1013.0,56.0,2.06,0.0,06:59:16,19:05:26,1,Fall,Yes,290.39,0,1,0,1,1,0,0,0
12918,3623,3623,2021-09-24 12:00:00,12,2021-09-24,25.32,4,300.96,1012.0,42.0,2.06,0.0,06:59:16,19:05:26,1,Fall,Yes,295.96,0,1,0,1,1,0,0,0
12919,3624,3624,2021-09-24 13:00:00,13,2021-09-24,24.4,4,303.23,1011.0,38.0,0.89,285.0,06:59:16,19:05:26,1,Fall,Yes,300.96,0,1,0,1,1,0,0,0
12920,3625,3625,2021-09-24 14:00:00,14,2021-09-24,34.64,4,303.28,1011.0,38.0,1.79,252.0,06:59:16,19:05:26,1,Fall,Yes,303.23,0,1,0,1,1,0,0,0
12921,3626,3626,2021-09-24 15:00:00,15,2021-09-24,32.92,4,302.31,1010.0,39.0,1.79,282.0,06:59:16,19:05:26,1,Fall,Yes,303.28,0,1,0,1,1,0,0,0
12922,3627,3627,2021-09-24 16:00:00,16,2021-09-24,26.04,4,300.98,1010.0,42.0,1.79,295.0,06:59:16,19:05:26,1,Fall,Yes,302.31,0,1,0,1,1,0,0,0
12923,3628,3628,2021-09-24 17:00:00,17,2021-09-24,31.28,4,299.15,1010.0,45.0,1.79,286.0,06:59:16,19:05:26,1,Fall,Yes,300.98,0,1,0,1,1,0,0,0
12924,3629,3629,2021-09-24 18:00:00,18,2021-09-24,22.96,4,294.43,1011.0,59.0,3.09,300.0,06:59:16,19:05:26,1,Fall,Yes,299.15,0,1,0,1,1,0,0,0
12925,3630,3630,2021-09-24 19:00:00,19,2021-09-24,28.72,4,289.48,1012.0,81.0,1.79,269.0,06:59:16,19:05:26,1,Fall,Yes,294.43,0,1,0,1,1,0,0,0
12926,3631,3631,2021-09-24 20:00:00,20,2021-09-24,28.96,4,287.88,1012.0,88.0,1.79,266.0,06:59:16,19:05:26,1,Fall,No,289.48,1,0,0,1,1,0,0,0
12927,3632,3632,2021-09-24 21:00:00,21,2021-09-24,28.72,4,286.94,1013.0,91.0,0.89,271.0,06:59:16,19:05:26,1,Fall,No,287.88,1,0,0,1,1,0,0,0
12928,3633,3633,2021-09-24 22:00:00,22,2021-09-24,28.6,4,286.9,1013.0,92.0,1.34,244.0,06:59:16,19:05:26,1,Fall,No,286.94,1,0,0,1,1,0,0,0
12929,3634,3634,2021-09-24 23:00:00,23,2021-09-24,28.24,4,286.98,1013.0,91.0,1.34,290.0,06:59:16,19:05:26,1,Fall,No,286.9,1,0,0,1,1,0,0,0
12930,3635,3635,2021-09-25 00:00:00,0,2021-09-25,27.88,5,286.95,1014.0,92.0,2.57,0.0,07:00:08,19:03:52,0,Fall,No,286.98,1,0,1,0,1,0,0,0
12931,3636,3636,2021-09-25 01:00:00,1,2021-09-25,27.28,5,286.79,1014.0,92.0,0.89,288.0,07:00:08,19:03:52,0,Fall,No,286.95,1,0,1,0,1,0,0,0
12932,3637,3637,2021-09-25 02:00:00,2,2021-09-25,27.28,5,286.62,1014.0,91.0,0.45,230.0,07:00:08,19:03:52,0,Fall,No,286.79,1,0,1,0,1,0,0,0
12933,3638,3638,2021-09-25 03:00:00,3,2021-09-25,27.0,5,286.8,1015.0,88.0,0.0,0.0,07:00:08,19:03:52,0,Fall,No,286.62,1,0,1,0,1,0,0,0
12934,3639,3639,2021-09-25 04:00:00,4,2021-09-25,27.52,5,286.67,1015.0,88.0,2.57,0.0,07:00:08,19:03:52,0,Fall,No,286.8,1,0,1,0,1,0,0,0
12935,3640,3640,2021-09-25 05:00:00,5,2021-09-25,27.88,5,286.61,1015.0,89.0,2.57,0.0,07:00:08,19:03:52,0,Fall,No,286.67,1,0,1,0,1,0,0,0
12936,3641,3641,2021-09-25 06:00:00,6,2021-09-25,27.6,5,286.4,1015.0,91.0,3.09,290.0,07:00:08,19:03:52,0,Fall,No,286.61,1,0,1,0,1,0,0,0
12937,3642,3642,2021-09-25 07:00:00,7,2021-09-25,22.96,5,286.57,1015.0,89.0,0.0,0.0,07:00:08,19:03:52,0,Fall,No,286.4,1,0,1,0,1,0,0,0
12938,3643,3643,2021-09-25 08:00:00,8,2021-09-25,20.880000000000003,5,286.89,1015.0,90.0,1.54,320.0,07:00:08,19:03:52,0,Fall,Yes,286.57,0,1,1,0,1,0,0,0
12939,3644,3644,2021-09-25 09:00:00,9,2021-09-25,22.28,5,287.38,1015.0,88.0,1.34,261.0,07:00:08,19:03:52,0,Fall,Yes,286.89,0,1,1,0,1,0,0,0
12940,3645,3645,2021-09-25 10:00:00,10,2021-09-25,23.32,5,289.73,1015.0,79.0,3.09,0.0,07:00:08,19:03:52,0,Fall,Yes,287.38,0,1,1,0,1,0,0,0
12941,3646,3646,2021-09-25 11:00:00,11,2021-09-25,24.56,5,292.16,1016.0,71.0,2.06,0.0,07:00:08,19:03:52,0,Fall,Yes,289.73,0,1,1,0,1,0,0,0
12942,3647,3647,2021-09-25 12:00:00,12,2021-09-25,23.16,5,295.17,1015.0,63.0,3.09,290.0,07:00:08,19:03:52,0,Fall,Yes,292.16,0,1,1,0,1,0,0,0
12943,3648,3648,2021-09-25 13:00:00,13,2021-09-25,23.12,5,297.19,1014.0,53.0,4.12,290.0,07:00:08,19:03:52,0,Fall,Yes,295.17,0,1,1,0,1,0,0,0
12944,3649,3649,2021-09-25 14:00:00,14,2021-09-25,23.88,5,296.97,1014.0,54.0,1.34,271.0,07:00:08,19:03:52,0,Fall,Yes,297.19,0,1,1,0,1,0,0,0
12945,3650,3650,2021-09-25 15:00:00,15,2021-09-25,25.96,5,296.42,1013.0,54.0,3.13,275.0,07:00:08,19:03:52,0,Fall,Yes,296.97,0,1,1,0,1,0,0,0
12946,3651,3651,2021-09-25 16:00:00,16,2021-09-25,27.2,5,296.04,1013.0,57.0,2.68,217.0,07:00:08,19:03:52,0,Fall,Yes,296.42,0,1,1,0,1,0,0,0
12947,3652,3652,2021-09-25 17:00:00,17,2021-09-25,22.44,5,294.14,1013.0,61.0,1.79,243.0,07:00:08,19:03:52,0,Fall,Yes,296.04,0,1,1,0,1,0,0,0
12948,3653,3653,2021-09-25 18:00:00,18,2021-09-25,22.72,5,291.05,1013.0,72.0,2.24,234.0,07:00:08,19:03:52,0,Fall,Yes,294.14,0,1,1,0,1,0,0,0
12949,3654,3654,2021-09-25 19:00:00,19,2021-09-25,29.36,5,288.58,1013.0,79.0,1.79,264.0,07:00:08,19:03:52,0,Fall,Yes,291.05,0,1,1,0,1,0,0,0
12950,3655,3655,2021-09-25 20:00:00,20,2021-09-25,30.8,5,287.17,1014.0,85.0,0.45,316.0,07:00:08,19:03:52,0,Fall,No,288.58,1,0,1,0,1,0,0,0
12951,3656,3656,2021-09-25 21:00:00,21,2021-09-25,29.84,5,287.2,1016.0,86.0,4.12,280.0,07:00:08,19:03:52,0,Fall,No,287.17,1,0,1,0,1,0,0,0
12952,3657,3657,2021-09-25 22:00:00,22,2021-09-25,28.68,5,287.13,1016.0,84.0,5.66,270.0,07:00:08,19:03:52,0,Fall,No,287.2,1,0,1,0,1,0,0,0
12953,3658,3658,2021-09-25 23:00:00,23,2021-09-25,27.72,5,287.24,1016.0,82.0,3.09,310.0,07:00:08,19:03:52,0,Fall,No,287.13,1,0,1,0,1,0,0,0
12954,3659,3659,2021-09-26 00:00:00,0,2021-09-26,27.200000000000003,6,287.6,1016.0,81.0,5.14,290.0,07:01:02,19:02:17,0,Fall,No,287.24,1,0,1,0,1,0,0,0
12955,3660,3660,2021-09-26 01:00:00,1,2021-09-26,27.6,6,288.05,1016.0,79.0,4.12,290.0,07:01:02,19:02:17,0,Fall,No,287.6,1,0,1,0,1,0,0,0
12956,3661,3661,2021-09-26 02:00:00,2,2021-09-26,27.52,6,287.21,1016.0,83.0,2.57,290.0,07:01:02,19:02:17,0,Fall,No,288.05,1,0,1,0,1,0,0,0
12957,3662,3662,2021-09-26 03:00:00,3,2021-09-26,27.4,6,287.16,1016.0,84.0,2.57,0.0,07:01:02,19:02:17,0,Fall,No,287.21,1,0,1,0,1,0,0,0
12958,3663,3663,2021-09-26 04:00:00,4,2021-09-26,28.4,6,287.21,1016.0,84.0,1.54,0.0,07:01:02,19:02:17,0,Fall,No,287.16,1,0,1,0,1,0,0,0
12959,3664,3664,2021-09-26 05:00:00,5,2021-09-26,27.92,6,287.5,1016.0,81.0,1.54,330.0,07:01:02,19:02:17,0,Fall,No,287.21,1,0,1,0,1,0,0,0
12960,3665,3665,2021-09-26 06:00:00,6,2021-09-26,28.04,6,287.33,1016.0,84.0,1.34,247.0,07:01:02,19:02:17,0,Fall,No,287.5,1,0,1,0,1,0,0,0
12961,3666,3666,2021-09-26 07:00:00,7,2021-09-26,24.48,6,287.35,1015.0,84.0,0.89,278.0,07:01:02,19:02:17,0,Fall,No,287.33,1,0,1,0,1,0,0,0
12962,3667,3667,2021-09-26 08:00:00,8,2021-09-26,21.04,6,287.29,1015.0,84.0,0.89,281.0,07:01:02,19:02:17,0,Fall,Yes,287.35,0,1,1,0,1,0,0,0
12963,3668,3668,2021-09-26 09:00:00,9,2021-09-26,22.16,6,288.12,1016.0,81.0,0.45,274.0,07:01:02,19:02:17,0,Fall,Yes,287.29,0,1,1,0,1,0,0,0
12964,3669,3669,2021-09-26 10:00:00,10,2021-09-26,23.16,6,289.08,1016.0,78.0,0.89,261.0,07:01:02,19:02:17,0,Fall,Yes,288.12,0,1,1,0,1,0,0,0
12965,3670,3670,2021-09-26 11:00:00,11,2021-09-26,22.84,6,291.25,1016.0,72.0,0.89,243.0,07:01:02,19:02:17,0,Fall,Yes,289.08,0,1,1,0,1,0,0,0
12966,3671,3671,2021-09-26 12:00:00,12,2021-09-26,23.44,6,293.53,1016.0,63.0,1.79,216.0,07:01:02,19:02:17,0,Fall,Yes,291.25,0,1,1,0,1,0,0,0
12967,3672,3672,2021-09-26 13:00:00,13,2021-09-26,28.12,6,294.98,1016.0,59.0,1.79,278.0,07:01:02,19:02:17,0,Fall,Yes,293.53,0,1,1,0,1,0,0,0
